Date;PX_LAST;Returns;PX_OPEN;PX_HIGH;PX_LOW;VOLUME;VWAP;VIX;PX_ASK;PX_BID;SPREAD;HIST_CALL_IMP_VOL;VOLATILITY_30D;VOLATILITY_60D;VOLATILITY_90D;Mkt-RF;SMB;HML;RMW;CMA;RF;Price Earnings Ratio (P/E);BEst P/E Ratio;Price/Cash Flow
30.10.2014;26.745;-0.003353829;26.740;26.838;26.475;162619172;26.6934;14.52;26.745;26.743;0.002;19.903;23.586;21.227;19.998;0.6;0.2;-0.52;-0.42;0.09;0;16.69;13.93;10.96
31.10.2014;27;0.009534492;27.003;27.010;26.803;178557140;26.9309;14.03;26.993;26.99;0.003;19.394;23.69;21.283;20.029;1.23;0.32;0.2;0.19;-0.01;0;16.85;14.06;11.06
03.11.2014;27.35;0.012962963;27.055;27.575;27.003;209130200;27.3233;14.73;27.345;27.343;0.002;20.004;23.566;21.278;20.045;-0.01;-0.3;-0.06;0.05;0.14;0;17.07;14.24;11.2
04.11.2014;27.15;-0.007312614;27.340;27.373;26.930;166297460;27.1682;14.89;27.153;27.15;0.003;20.06;23.511;21.367;20.055;-0.35;-0.04;-0.2;0.13;0.03;0;16.94;14.14;11.12
05.11.2014;27.215;0.002394107;27.275;27.325;27.031;149743620;27.2023;14.17;27.215;27.213;0.002;19.598;19.755;21.237;20.04;0.48;-0.42;0.86;0.31;0.73;0;16.98;14.15;11.15
06.11.2014;27.175;-0.001469778;27.150;27.198;26.950;139873828;27.1018;13.67;27.175;27.173;0.002;19.599;18.17;21.248;20.044;0.49;0.06;-0.46;0.11;-0.26;0;16.96;14.12;11.13
07.11.2014;27.253;0.002870285;27.188;27.330;27.138;134766140;27.2337;13.12;27.25;27.248;0.002;19.318;17.955;21.239;20.032;0.09;0.01;0.47;-0.21;0.06;0;17.01;14.16;11.16
10.11.2014;27.208;-0.001651194;27.255;27.333;27.168;108782188;27.2514;12.67;27.205;27.203;0.002;19.236;17.973;21.139;19.775;0.33;0.15;-0.53;-0.29;-0.36;0;16.98;14.14;11.15
11.11.2014;27.425;0.007975595;27.175;27.438;27.100;109769008;27.2621;12.92;27.425;27.423;0.002;19.162;17.103;21.025;19.759;0.1;0;-0.26;0.11;-0.25;0;17.12;14.25;11.24
12.11.2014;27.813;0.014147675;27.345;27.858;27.343;187769724;27.6902;13.02;27.813;27.81;0.003;18.6;17.361;21.187;19.872;0.07;0.71;-0.28;0.19;0.06;0;17.36;14.46;11.39
13.11.2014;28.205;0.014094129;27.950;28.363;27.900;238091420;28.1881;13.79;28.205;28.203;0.002;19.531;17.505;21.341;19.96;-0.03;-0.9;-0.37;0.56;0;0;17.6;14.66;11.56
14.11.2014;28.545;0.0120546;28.288;28.548;28.263;176254380;28.443;13.31;28.548;28.545;0.003;20.022;17.599;21.416;20.033;0.06;-0.15;0.17;-0.02;-0.12;0;17.81;14.84;11.69
17.11.2014;28.498;-0.001646523;28.568;29.320;28.325;186986848;28.556;13.99;28.5;28.498;0.002;22.042;17.219;21.43;19.956;-0.05;-0.94;0.25;0.01;0.21;0;17.78;14.8;11.67
18.11.2014;28.868;0.012983367;28.485;28.923;28.473;176895912;28.755;13.86;28.87;28.868;0.002;21.836;16.72;21.474;19.902;0.51;0;-0.34;-0.14;0.01;0;18.02;14.96;11.83
19.11.2014;28.668;-0.006928086;28.860;28.935;28.450;167476640;28.6727;13.96;28.668;28.665;0.003;22.1;17.067;21.454;19.918;-0.21;-0.87;-0.04;0.39;0.05;0;17.89;14.84;11.74
20.11.2014;29.078;0.01430166;28.728;29.215;28.713;173582148;29.0527;13.58;29.078;29.075;0.003;23.11;17.16;21.606;19.716;0.31;0.88;0.01;-0.04;-0.03;0;18.15;15.05;11.91
21.11.2014;29.118;0.00137561;29.378;29.393;29.008;228717192;29.1524;12.9;29.115;29.113;0.002;23.178;16.636;21.607;19.611;0.48;-0.37;-0.07;-0.08;0.04;0;18.17;15.07;11.93
24.11.2014;29.656;0.018476544;29.213;29.693;29.155;189803296;29.4791;12.62;29.658;29.655;0.003;22.325;16.31;21.842;19.755;0.4;0.92;-0.55;-0.21;-0.09;0;18.51;15.34;12.15
25.11.2014;29.4;-0.008632317;29.768;29.938;29.363;275361760;29.6439;12.25;29.403;29.4;0.003;22.713;15.955;19.722;19.824;-0.09;0.04;-0.03;0.11;0.17;0;18.35;15.21;12.04
26.11.2014;29.75;0.011904762;29.485;29.775;29.458;163327544;29.6661;12.07;29.748;29.745;0.003;22.666;14.81;19.66;19.48;0.3;0.02;-0.49;-0.19;-0.17;0;18.57;15.38;12.19
28.11.2014;29.733;-0.000571429;29.818;29.850;29.513;99257608;29.6952;13.33;29.74;29.733;0.007;23.403;14.818;19.643;19.475;-0.34;-1;-1.16;0.67;0.02;0;18.56;15.37;12.18
01.12.2014;28.768;-0.032455521;29.703;29.813;27.818;335256148;28.8931;14.29;28.768;28.765;0.003;26.332;18.383;20.973;20.371;-0.89;-0.89;0.62;0.1;0.48;0;17.95;14.87;11.79
02.12.2014;28.658;-0.003823693;28.375;28.938;28.188;237395760;28.6252;12.85;28.658;28.655;0.003;24.875;17.251;20.974;20.289;0.65;0.45;0.09;-0.49;0.04;0;17.88;14.79;11.74
03.12.2014;28.983;0.011340638;28.938;29.088;28.778;172253760;28.94;12.47;28.985;28.983;0.002;24.005;17.391;20.219;20.306;0.46;0.45;0.32;-0.17;0.01;0;18.09;14.95;11.87
04.12.2014;28.873;-0.003795328;28.943;29.300;28.823;168623104;29.0241;12.38;28.873;28.87;0.003;24.17;17.014;20.256;20.317;-0.17;-0.34;0.08;0.09;-0.12;0;18.02;14.9;11.83
05.12.2014;28.75;-0.004260035;28.998;29.020;28.660;153275580;28.8587;11.82;28.748;28.745;0.003;22.954;17.165;20.301;19.755;0.25;0.57;0.25;-0.65;0.18;0;17.94;14.83;11.78
08.12.2014;28.1;-0.022608696;28.525;28.662;27.905;230659400;28.2279;14.21;28.105;28.103;0.002;25.117;18.814;20.962;20.2;-0.82;-0.55;0.21;0.01;0.12;0;17.54;14.48;11.51
09.12.2014;28.53;0.015302491;27.548;28.575;27.338;240832144;28.0138;14.89;28.535;28.53;0.005;25.18;18.801;21.054;20.288;0.13;1.67;-0.1;-0.49;-0.36;0;17.8;14.69;11.69
10.12.2014;27.988;-0.018997546;28.603;28.713;27.885;178261272;28.2279;18.53;27.993;27.99;0.003;28.058;19.836;21.493;20.577;-1.72;-0.62;-0.12;0.14;0.18;0;17.47;14.41;11.47
11.12.2014;27.905;-0.002965557;28.065;28.450;27.835;165886312;28.1851;20.08;27.91;27.908;0.002;27.42;19.827;21.514;20.584;0.5;-0.05;-0.18;0.19;0.06;0;17.41;14.37;11.43
12.12.2014;27.433;-0.016914531;27.615;27.968;27.395;224112552;27.6135;21.08;27.435;27.428;0.007;30.027;20.415;21.774;20.804;-1.55;0.46;-0.59;0.21;-0.29;0;17.12;14.13;11.24
15.12.2014;27.056;-0.013742573;27.675;27.900;26.588;268872328;27.2663;20.42;27.058;27.055;0.003;29.96;20.482;22.007;20.971;-0.68;-0.24;0.08;0.71;0.11;0;16.89;13.92;11.08
16.12.2014;26.686;-0.01367534;26.593;27.540;26.565;243162932;26.9759;23.57;26.688;26.685;0.003;32.028;20.774;22.01;21.034;-0.8;0.68;0.61;-0.13;0.39;0;16.65;13.73;10.93
17.12.2014;27.353;0.024994379;26.780;27.460;26.705;213647092;27.046;19.44;27.353;27.35;0.003;31.921;22.099;22.482;21.411;2.15;0.9;-0.07;-0.47;-0.4;0;17.07;14.07;11.21
18.12.2014;28.163;0.02961284;27.968;28.163;27.665;236024872;27.9243;16.81;28.163;28.16;0.003;30.463;23.733;21.56;21.841;2.36;-0.91;-0.19;-0.42;-0.2;0;17.58;14.49;11.54
19.12.2014;27.945;-0.007740653;28.065;28.310;27.915;353719080;28.0317;16.49;27.943;27.94;0.003;30.006;23.877;20.897;21.899;0.43;-0.24;0.23;-0.47;-0.02;0;17.44;14.37;11.45
22.12.2014;28.235;0.010377527;28.040;28.373;27.993;180670196;28.2046;15.25;28.238;28.235;0.003;29.285;24.029;20.899;21.943;0.37;0.21;-0.1;0.19;0.07;0;17.62;14.52;11.57
23.12.2014;28.135;-0.003541704;28.308;28.333;28.115;104113676;28.1924;14.8;28.138;28.135;0.003;28.734;23.979;20.911;21.887;0.21;-0.14;1.11;0.59;0.54;0;17.56;14.47;11.53
24.12.2014;28.003;-0.004691665;28.145;28.178;28.003;57918444;28.0448;14.37;28.005;28.003;0.002;28.715;23.679;20.622;21.807;0.07;0.34;-0.18;-0.11;-0.05;0;17.48;14.4;11.47
26.12.2014;28.498;0.017676677;28.025;28.630;28.003;134883804;28.3926;14.5;28.5;28.495;0.005;28.883;23.891;20.85;21.984;0.39;0.34;-0.31;-0.08;-0.15;0;15.41;14.65;9.56
29.12.2014;28.478;-0.000701804;28.448;28.693;28.425;110395680;28.5583;15.06;28.48;28.475;0.005;28.871;23.618;20.831;21.986;0.13;0.21;0.58;0.19;0.16;0;15.4;14.64;9.56
30.12.2014;28.13;-0.012219959;28.410;28.480;28.028;119525908;28.2164;15.92;28.133;28.13;0.003;29.042;23.897;21.05;22.085;-0.48;0.07;0.33;-0.05;0.31;0;15.21;14.45;9.44
31.12.2014;27.595;-0.019018841;28.205;28.283;27.553;165613404;27.8454;19.2;27.6;27.595;0.005;30.396;24.163;21.401;22.357;-0.93;0.48;-0.4;-0.13;-0.19;0;14.92;14.17;9.26
02.01.2015;27.333;-0.009494474;27.848;27.860;26.838;212818504;27.2833;17.79;27.328;27.318;0.01;31.591;24.23;21.156;22.394;-0.12;-0.57;0.08;-0.25;0.12;0;14.78;14.03;9.17
05.01.2015;26.563;-0.028171075;27.073;27.163;26.353;257141964;26.6959;19.92;26.563;26.56;0.003;34.305;25.005;22.07;22.865;-1.84;0.25;-0.68;0.16;-0.08;0;14.36;13.64;8.91
06.01.2015;26.565;7.53E-05;26.635;26.858;26.158;263188464;26.5285;21.12;26.563;26.555;0.008;34.913;24.987;22.056;22.865;-1.04;-0.78;-0.31;0.53;0.02;0;14.36;13.64;8.91
07.01.2015;26.938;0.014041031;26.800;27.050;26.674;160423736;26.9115;19.31;26.938;26.935;0.003;33.807;24.668;22.116;22.978;1.19;0.17;-0.66;0.25;-0.14;0;14.57;13.82;9.04
08.01.2015;27.973;0.038421561;27.308;28.038;27.175;237458188;27.7603;17.01;27.97;27.965;0.005;32.347;27.48;23.244;23.81;1.81;-0.1;-0.28;0.11;-0.16;0;15.13;14.35;9.39
09.01.2015;28.003;0.001072463;28.168;28.313;27.553;214798108;27.9548;17.55;28.003;28;0.003;33.096;27.175;23.04;22.562;-0.85;-0.02;-0.47;-0.12;-0.16;0;15.14;14.37;9.4
12.01.2015;27.313;-0.024640217;28.150;28.158;27.200;198603160;27.4835;19.6;27.315;27.313;0.002;35.547;28.016;23.522;22.949;-0.79;0.35;-0.45;0.15;0.17;0;14.77;14.03;9.16
13.01.2015;27.555;0.00886025;27.858;28.200;27.228;268367712;27.7724;20.56;27.558;27.555;0.003;35.084;26.612;23.418;22.951;-0.19;0.25;0.01;0.43;0.02;0;14.9;14.18;9.25
14.01.2015;27.45;-0.003810561;27.260;27.623;27.125;195826352;27.3665;21.48;27.45;27.445;0.005;36.265;26.612;23.088;22.932;-0.6;0.26;-0.51;0.19;-0.14;0;14.84;14.12;9.21
15.01.2015;26.705;-0.027140255;27.500;27.515;26.665;240055984;26.92;22.39;26.71;26.705;0.005;38.632;27.407;23.248;23.439;-1.08;-0.95;0.59;0.71;0.61;0;14.44;13.74;8.96
16.01.2015;26.498;-0.007751357;26.758;26.895;26.300;314053380;26.5107;20.95;26.5;26.493;0.007;36.322;27.447;23.297;22.931;1.36;0.49;-0.13;-0.31;-0.1;0;14.33;13.62;8.89
20.01.2015;27.18;0.025737792;26.960;27.242;26.625;199599628;26.9469;19.89;27.178;27.175;0.003;34.214;28.726;23.607;23.315;0.11;-0.74;-0.51;0.03;-0.45;0;14.7;13.95;9.12
21.01.2015;27.388;0.007652686;27.238;27.765;27.068;194303588;27.4588;18.85;27.388;27.385;0.003;34.681;28.107;23.644;23.343;0.42;-0.92;0.58;0.2;-0.02;0;14.81;14.06;9.19
22.01.2015;28.1;0.025996787;27.565;28.118;27.430;215185636;27.8572;16.4;28.1;28.098;0.002;32.637;28.831;24.215;23.724;1.58;0.46;0.42;0.01;-0.1;0;15.19;14.42;9.43
23.01.2015;28.245;0.005160142;28.075;28.438;27.883;185859312;28.1836;16.66;28.248;28.245;0.003;30.188;28.283;24.04;23.686;-0.47;0.43;-0.77;-0.05;-0.53;0;15.27;14.49;9.48
26.01.2015;28.275;0.001062135;28.435;28.591;28.200;222459916;28.3716;15.52;28.278;28.273;0.005;33.1;28.265;24.02;23.664;0.43;0.58;-0.05;-0.42;-0.07;0;15.29;14.47;9.49
27.01.2015;27.285;-0.035013263;28.105;28.120;27.258;382274996;27.8624;17.22;27.288;27.285;0.003;35.958;29.837;25.202;24.487;-1.21;0.73;0.19;-0.36;0.49;0;14.75;13.72;9.16
28.01.2015;28.828;0.056551219;29.406;29.530;28.828;585908252;29.2485;20.44;28.833;28.83;0.003;27.744;33.772;27.636;26.129;-1.39;-0.17;-0.81;0.52;-0.22;0;15.59;13.64;9.67
29.01.2015;29.725;0.031115582;29.080;29.798;28.890;337745728;29.4019;18.76;29.735;29.725;0.01;26.579;34.437;28.221;26.6;0.98;0.21;0.03;0.02;-0.35;0;16.07;13.99;9.97
30.01.2015;29.29;-0.014634146;29.600;30.000;29.213;334981844;29.6892;20.97;29.303;29.29;0.013;28.447;34.232;28.366;26.643;-1.31;-0.84;0.05;-0.16;-0.45;0;15.84;13.74;9.83
02.02.2015;29.658;0.012564015;29.513;29.793;29.020;250956400;29.3968;19.43;29.655;29.653;0.002;26.737;33.371;28.462;26.649;1.24;-0.38;1;0.05;0.13;0;16.04;13.9;9.95
03.02.2015;29.663;0.000168589;29.625;29.773;29.403;207662996;29.6055;17.33;29.65;29.648;0.002;25.358;33.245;28.457;25.711;1.49;0.24;0.49;0.05;0.39;0;16.04;13.9;9.95
04.02.2015;29.89;0.007652631;29.625;30.128;29.577;280598972;29.9422;18.33;29.888;29.885;0.003;26.022;33.193;28.485;25.308;-0.35;-0.09;-0.23;0.33;-0.07;0;16.16;14;10.03
05.02.2015;29.985;0.003178321;30.005;30.058;29.813;168984980;29.9499;16.85;29.985;29.983;0.002;25.225;33.15;28.479;25.268;1.1;0.42;-0.08;-0.54;-0.2;0;16.21;14.01;10.06
06.02.2015;29.733;-0.008404202;30.005;30.063;29.613;174826268;29.8781;17.29;29.733;29.73;0.003;26.527;33.241;28.524;25.32;-0.2;0.09;0.34;-0.18;-0.12;0;16.08;13.89;9.98
09.02.2015;29.93;0.006625635;29.638;29.960;29.608;155559188;29.8364;18.55;29.93;29.928;0.002;24.995;32.929;28.419;25.149;-0.46;-0.35;0.12;-0.03;-0.03;0;16.18;13.99;10.04
10.02.2015;30.505;0.019211493;30.043;30.538;30.040;248034024;30.3438;17.23;30.505;30.503;0.002;23.63;33.324;28.539;25.3;1.05;-0.36;-0.72;0.1;-0.38;0;16.5;14.25;10.24
11.02.2015;31.22;0.023438781;30.693;31.230;30.625;294247188;31.0195;16.96;31.218;31.215;0.003;23.816;33.566;28.821;25.536;0.03;-0.16;-0.34;0.08;-0.07;0;16.88;14.58;10.48
12.02.2015;31.615;0.012652146;31.515;31.870;31.393;297897864;31.6432;15.34;31.608;31.605;0.003;23.446;32.904;28.906;25.589;1;0.17;-0.06;-0.15;-0.29;0;17.1;14.77;10.61
13.02.2015;31.77;0.004902736;31.820;31.820;31.413;217088876;31.6177;14.69;31.77;31.768;0.002;23.282;32.606;28.816;25.515;0.47;0.14;-0.32;-0.3;-0.24;0;17.18;14.84;10.66
17.02.2015;31.958;0.005917532;31.873;32.220;31.730;252609620;31.9785;15.8;31.955;31.953;0.002;24.003;30.88;28.771;25.336;0.17;-0.02;-0.06;-0.18;-0.15;0;17.28;14.93;10.72
18.02.2015;32.179;0.006915326;31.906;32.195;31.863;179566948;32.0264;15.45;32.18;32.178;0.002;22.498;30.818;28.671;25.347;0.03;0.26;-0.81;0.29;-0.18;0;17.4;15.03;10.8
19.02.2015;32.112;-0.002082103;32.120;32.258;32.083;149449524;32.169;15.29;32.115;32.112;0.003;22.614;30.838;28.682;25.342;-0.01;0.21;-0.37;-0.05;-0.37;0;17.36;14.98;10.78
20.02.2015;32.374;0.008158944;32.155;32.375;32.013;195793676;32.2123;14.3;32.375;32.373;0.002;22.412;29.25;28.495;25.274;0.61;-0.44;-0.27;-0.07;-0.1;0;17.51;15.11;10.86
23.02.2015;33.25;0.027058751;32.505;33.250;32.415;283896440;32.9166;14.56;33.25;33.238;0.012;25.027;29.927;28.895;25.486;-0.08;0.04;-0.37;0.38;-0.22;0;17.98;15.52;11.16
24.02.2015;33.043;-0.006225564;33.235;33.400;32.793;276912520;33.1256;13.69;33.045;33.043;0.002;24.568;28.632;28.871;25.397;0.32;0;0.72;-0.23;0.35;0;17.87;15.42;11.09
25.02.2015;32.197;-0.025603002;32.890;32.900;32.038;298846984;32.4904;13.84;32.195;32.193;0.002;25.546;30.221;29.447;25.733;0.02;0.2;-0.49;-0.57;-0.2;0;17.41;15.02;10.8
26.02.2015;32.604;0.012640929;32.196;32.718;31.653;365150116;32.2569;13.91;32.605;32.603;0.002;25.899;30.157;28.606;25.709;-0.08;0.54;-0.49;-0.14;-0.32;0;17.63;15.21;10.94
27.02.2015;32.115;-0.01499816;32.500;32.643;32.060;248059388;32.3256;13.34;32.12;32.118;0.002;26.447;29.088;28.808;25.71;-0.36;-0.22;0.2;0.06;0.28;0;17.37;14.99;10.78
02.03.2015;32.273;0.004919819;32.313;32.570;32.075;192386652;32.3003;13.04;32.27;32.268;0.002;26.167;28.761;28.746;25.377;0.62;0.19;-0.46;0.06;0.06;0;17.45;15.06;10.83
03.03.2015;32.34;0.002076039;32.240;32.380;32.023;151265132;32.2274;13.86;32.343;32.338;0.005;25.803;28.201;28.721;25.373;-0.43;-0.3;0.31;-0.08;0.04;0;17.49;15.08;10.85
04.03.2015;32.135;-0.006338899;32.275;32.390;32.080;126665360;32.202;14.23;32.14;32.138;0.002;25.97;28.435;28.745;25.282;-0.41;0.12;-0.38;-0.04;-0.26;0;17.38;14.99;10.78
05.03.2015;31.603;-0.016555158;32.145;32.188;31.440;226068584;31.7253;14.04;31.603;31.598;0.005;26.644;28.476;28.536;25.488;0.15;0.22;-0.42;-0.51;-0.12;0;17.09;14.73;10.6
06.03.2015;31.65;0.001487201;32.100;32.343;31.565;291368240;31.9457;15.2;31.65;31.648;0.002;27.327;28.484;28.396;25.483;-1.29;0.3;0.43;-0.11;0.01;0;17.11;14.76;10.62
09.03.2015;31.785;0.004265403;31.990;32.393;31.265;354113948;31.8889;15.06;31.783;31.775;0.008;25.116;28.47;28.045;25.382;0.37;0.11;-0.02;0.29;-0.05;0;17.19;14.8;10.67
10.03.2015;31.128;-0.020670127;31.603;31.805;30.950;275426328;31.2692;16.69;31.133;31.13;0.003;25.98;26.86;28.442;25.673;-1.63;0.43;-0.52;0.13;-0.14;0;16.83;14.46;10.44
11.03.2015;30.56;-0.018247237;31.188;31.193;30.528;275755896;30.7567;16.87;30.565;30.56;0.005;26.78;22.732;28.483;25.887;-0.04;0.61;0.51;-0.48;-0.03;0;16.52;14.2;10.25
12.03.2015;31.113;0.01809555;30.578;31.225;30.408;193450876;30.9794;15.42;31.113;31.11;0.003;25.158;21.529;28.48;26.004;1.28;0.41;0.5;-0.07;0.21;0;16.82;14.46;10.44
13.03.2015;30.898;-0.006910295;31.100;31.349;30.645;207309132;30.9398;16;30.898;30.89;0.008;25.533;21.102;28.343;25.97;-0.57;0.2;-0.04;-0.1;-0.11;0;16.71;14.36;10.37
16.03.2015;31.238;0.011003948;30.970;31.238;30.718;143497200;31.0606;15.61;31.238;31.233;0.005;24.601;21.036;28.006;25.977;1.23;-0.79;-0.37;-0.13;-0.11;0;16.89;14.52;10.48
17.03.2015;31.76;0.016710417;31.475;31.830;31.413;204092416;31.684;15.66;31.765;31.76;0.005;24.575;21.488;27.584;26.104;-0.2;0.53;-0.02;-0.02;-0.25;0;17.17;14.76;10.66
18.03.2015;32.118;0.01127204;31.750;32.290;31.593;261083780;31.9773;13.97;32.12;32.118;0.002;22.893;21.595;27.57;26.147;1.08;-0.5;0.02;0.15;-0.02;0;17.37;14.92;10.78
19.03.2015;31.874;-0.007596986;32.188;32.311;31.850;183237960;32.0234;14.07;31.875;31.873;0.002;22.903;21.804;27.595;26.197;-0.36;0.8;-1.12;0.09;-0.38;0;17.24;14.81;10.7
20.03.2015;31.475;-0.01251804;32.063;32.100;31.290;274780544;31.827;13.02;31.478;31.475;0.003;28.533;22.024;27.742;26.305;0.81;-0.11;0.56;0.44;0.22;0;17.02;14.63;10.56
23.03.2015;31.803;0.010420969;31.780;31.963;31.630;150838696;31.8051;13.41;31.805;31.803;0.002;28.595;22.125;27.761;26.326;-0.19;0.2;0.23;0.19;0.28;0;17.2;14.76;10.67
24.03.2015;31.673;-0.004087665;31.808;32.010;31.640;131369216;31.8097;13.62;31.675;31.673;0.002;28.35;21.558;27.595;26.256;-0.51;0.54;-0.25;0.11;-0.22;0;17.13;14.7;10.63
25.03.2015;30.845;-0.02614214;31.635;31.705;30.845;206620708;31.2091;15.44;30.85;30.848;0.002;30.732;22;28.222;26.594;-1.56;-0.9;1.03;0.37;0.45;0;16.68;14.31;10.35
26.03.2015;31.06;0.006970336;30.690;31.220;30.650;190291476;31.0103;15.8;31.065;31.063;0.002;30.822;21.755;28.094;26.547;-0.22;0.09;-0.04;0.02;-0.21;0;16.8;14.4;10.42
27.03.2015;30.813;-0.00795235;31.143;31.175;30.728;158184604;30.903;15.07;30.81;30.808;0.002;31.853;21.795;27.818;26.587;0.32;0.43;-0.71;-0.14;-0.13;0;15.25;14.28;9.48
30.03.2015;31.593;0.025313991;31.013;31.600;31.000;188398680;31.3788;14.51;31.59;31.588;0.002;29.84;23.074;28.126;26.828;1.24;0.06;0;-0.29;0.01;0;15.64;14.65;9.72
31.03.2015;31.108;-0.015351502;31.523;31.623;31.089;168362212;31.2922;15.29;31.115;31.113;0.002;30.794;23.387;27.608;26.942;-0.75;0.44;0.38;0.17;0.2;0;15.4;14.41;9.57
01.04.2015;31.063;-0.001446573;31.205;31.280;30.775;162485748;31.0056;15.11;31.063;31.053;0.01;31.038;23.386;27.616;26.847;-0.38;0.34;0.44;-0.17;0.24;0;15.38;14.39;9.56
02.04.2015;31.33;0.008595435;31.258;31.390;31.048;128880524;31.2175;14.67;31.33;31.328;0.002;30.528;23.403;27.541;26.88;0.35;-0.1;0.28;-0.12;0.23;0;15.51;14.52;9.64
06.04.2015;31.838;0.016214491;31.118;31.878;31.083;148775900;31.6868;14.74;31.835;31.833;0.002;30.223;22.425;26.664;26.839;0.61;-0.29;-0.11;0.21;-0.22;0;15.76;14.75;9.79
07.04.2015;31.503;-0.010522018;31.910;32.031;31.495;140049072;31.7497;14.78;31.503;31.5;0.003;30.876;22.547;26.798;26.861;-0.22;-0.2;-0.18;-0.18;-0.23;0;15.6;14.6;9.69
08.04.2015;31.4;-0.00326953;31.463;31.600;31.243;149316972;31.4024;13.98;31.4;31.398;0.002;31.576;21.268;26.2;26.801;0.37;0.46;-0.73;-0.04;-0.27;0;15.54;14.55;9.66
09.04.2015;31.64;0.007643312;31.463;31.645;31.165;129935896;31.4188;13.09;31.64;31.638;0.002;31.573;21.029;26.188;26.827;0.41;-0.73;-0.07;-0.25;0.14;0;15.66;14.65;9.73
10.04.2015;31.775;0.004266751;31.488;31.803;31.315;160751812;31.6329;12.58;31.778;31.773;0.005;31.718;20.622;26.158;26.193;0.49;-0.16;-0.29;-0.47;0.21;0;15.73;14.69;9.77
13.04.2015;31.713;-0.00195122;32.093;32.143;31.653;145460492;31.8788;13.94;31.715;31.713;0.002;32.755;20.561;25.383;26.184;-0.38;0.55;0.24;-0.13;-0.09;0;15.7;14.66;9.76
14.04.2015;31.575;-0.004351528;31.750;31.823;31.478;102098372;31.6054;13.67;31.578;31.575;0.003;32.778;20.573;25.328;26.142;0.1;-0.15;0.23;0.07;0.1;0;15.63;14.56;9.71
15.04.2015;31.695;0.003800475;31.603;31.783;31.503;115881676;31.6313;12.84;31.695;31.693;0.002;32.207;20.544;24.871;26.133;0.57;0.28;0.36;-0.21;-0.1;0;15.69;14.62;9.75
16.04.2015;31.543;-0.004795709;31.570;31.775;31.528;113475948;31.6229;12.6;31.548;31.543;0.005;31.789;19.972;24.895;26.137;-0.08;-0.11;-0.21;-0.2;-0.19;0;15.62;14.54;9.7
17.04.2015;31.188;-0.011254478;31.388;31.535;31.115;207828184;31.2798;13.89;31.19;31.188;0.002;34.178;20.246;24.553;25.898;-1.23;-0.42;0.16;0.16;0.07;0;15.44;14.37;9.59
20.04.2015;31.9;0.022829293;31.393;32.030;31.293;188217240;31.7897;13.3;31.9;31.898;0.002;26.408;21.36;24.931;26.047;0.95;0.15;-0.27;0.45;-0.31;0;15.79;14.69;9.81
21.04.2015;31.728;-0.00539185;32.025;32.050;31.668;129740228;31.7891;13.25;31.733;31.72;0.013;27.047;20.428;24.98;25.833;-0.1;0.11;-0.73;0.11;-0.24;0;15.71;14.61;9.76
22.04.2015;32.155;0.013458144;31.748;32.218;31.580;150618020;31.9217;12.71;32.16;32.15;0.01;26.866;19.884;23.763;25.902;0.46;-0.4;0.18;-0.06;0.02;0;15.92;14.81;9.89
23.04.2015;32.417;0.008148033;32.075;32.605;32.035;183083608;32.3842;12.48;32.423;32.417;0.006;27.099;19.354;21.026;25.723;0.29;0.3;-0.25;-0.01;-0.25;0;16.05;14.91;9.97
24.04.2015;32.57;0.004719746;32.623;32.658;32.308;178103620;32.4968;12.29;32.57;32.568;0.002;28.303;19.201;20.126;25.583;0.17;-0.53;-0.31;0.83;-0.52;0;16.12;14.97;10.02
27.04.2015;33.163;0.018206939;33.078;33.283;32.788;387816828;33.1606;13.12;33.17;33.165;0.005;29.738;19.626;20.113;25.579;-0.54;-0.66;0.56;0.54;-0.08;0;16.42;15.11;10.2
28.04.2015;32.64;-0.015770588;33.614;33.635;32.393;475695880;32.9308;12.41;32.64;32.638;0.002;24.745;19.801;20.337;25.476;0.27;0.24;1.06;0.06;0.4;0;16.16;14.55;10.04
29.04.2015;32.16;-0.014705882;32.540;32.898;32.075;253544332;32.3551;13.39;32.16;32.158;0.002;24.897;20.08;20.626;25.197;-0.38;-0.73;0.74;-0.76;-0.03;0;15.92;14.33;9.89
30.04.2015;31.288;-0.027114428;31.875;31.970;31.145;332781692;31.4754;14.55;31.31;31.303;0.007;26.794;21.61;21.45;25.634;-1.11;-1.02;0.73;0.25;0.42;0;15.49;13.94;9.62
01.05.2015;32.237;0.030331117;31.525;32.533;31.325;234050552;31.7918;12.7;32.24;32.237;0.003;25.366;23.122;22.302;26.053;1.01;-0.31;-0.6;0.25;-0.1;0;15.96;14.37;9.92
04.05.2015;32.175;-0.001923256;32.375;32.643;32.065;203953112;32.3445;12.85;32.175;32.173;0.002;23.819;22.944;22.217;26.045;0.32;0.1;0.23;-0.15;0.02;0;15.93;14.34;9.9
05.05.2015;31.45;-0.022533023;32.038;32.113;31.445;197085664;31.6479;14.31;31.453;31.448;0.005;24.724;23.945;22.755;26.354;-1.19;-0.15;0.52;-0.01;0.21;0;15.57;14.02;9.67
06.05.2015;31.253;-0.006263911;31.640;31.688;30.840;288564040;31.1445;15.15;31.273;31.27;0.003;26.472;22.618;22.466;26.236;-0.31;0.6;-0.13;-0.25;0.14;0;15.47;13.93;9.61
